Year,Country,Division,Species Name,Metric Tonnes
1969,ROMANIA - ROM,2J,GREENLAND HALIBUT - GHL,40
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,6648
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,1836
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,813
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,523
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,GREENLAND HALIBUT - GHL,371
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,GREENLAND HALIBUT - GHL,349
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,215
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,111
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,46
1969,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,12
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,465
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,233
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,67
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,7
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GREENLAND HALIBUT - GHL,3
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,3
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,2
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,1
1970,CANADA MARITIMES & QUEBEC - CAN-MQ,3L,GREENLAND HALIBUT - GHL,1
1970,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,5937
1970,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,4768
1970,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,314
1970,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,137
1970,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,31
1970,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,6
1970,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,5
1970,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,2
1970,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,2
1970,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,1
1970,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,691
1970,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,195
1970,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,185
1970,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,65
1970,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,41
1970,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,18
1970,DENMARK GREENLAND - GRL,1NK,GREENLAND HALIBUT - GHL,17
1970,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,11
1970,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,GREENLAND HALIBUT - GHL,9
1970,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,GREENLAND HALIBUT - GHL,4
1970,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,2
1970,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,5194
1970,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,2653
1970,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,1120
1970,GERMAN DEMOCRATIC REPUBLIC - DDR,2G,GREENLAND HALIBUT - GHL,191
1970,GERMAN DEMOCRATIC REPUBLIC - DDR,3N,GREENLAND HALIBUT - GHL,63
1970,NORWAY - NOR,3NK,GREENLAND HALIBUT - GHL,660
1970,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,6665
1970,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,919
1970,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,638
1970,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,32
1970,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,12
1970,POLAND - E/POL,4VS,GREENLAND HALIBUT - GHL,3
1970,POLAND - E/POL,3PS,GREENLAND HALIBUT - GHL,1
1970,ROMANIA - ROM,3K,GREENLAND HALIBUT - GHL,172
1970,ROMANIA - ROM,3N,GREENLAND HALIBUT - GHL,107
1970,ROMANIA - ROM,2J,GREENLAND HALIBUT - GHL,53
1970,ROMANIA - ROM,2G,GREENLAND HALIBUT - GHL,3
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,4704
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,2413
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,333
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,215
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,GREENLAND HALIBUT - GHL,194
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,183
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,GREENLAND HALIBUT - GHL,105
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,1E,GREENLAND HALIBUT - GHL,93
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,80
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,1F,GREENLAND HALIBUT - GHL,12
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,3PS,GREENLAND HALIBUT - GHL,9
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,6
1970,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,4
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,437
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,197
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,49
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,12
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,3
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,3
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GREENLAND HALIBUT - GHL,2
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,3L,GREENLAND HALIBUT - GHL,2
1971,CANADA MARITIMES & QUEBEC - CAN-MQ,3N,GREENLAND HALIBUT - GHL,1
1971,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,5246
1971,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,4160
1971,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,251
1971,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,45
1971,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,13
1971,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,7
1971,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,3
1971,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,2
1971,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,1
1971,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,1
1971,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,520
1971,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,288
1971,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,236
1971,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,35
1971,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,34
1971,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,29
1971,DENMARK GREENLAND - GRL,1NK,GREENLAND HALIBUT - GHL,17
1971,FAROE ISLANDS - FRO,1NK,GREENLAND HALIBUT - GHL,38
1971,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,8
1971,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,4
1971,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,4
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,560
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,241
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,1C,GREENLAND HALIBUT - GHL,104
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,67
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,GREENLAND HALIBUT - GHL,41
1971,GERMAN DEMOCRATIC REPUBLIC - DDR,1D,GREENLAND HALIBUT - GHL,8
1971,ICELAND - ISL,3K,GREENLAND HALIBUT - GHL,2
1971,NORWAY - NOR,1NK,GREENLAND HALIBUT - GHL,1166
1971,NORWAY - NOR,1D,GREENLAND HALIBUT - GHL,2
1971,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,2778
1971,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,1511
1971,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,894
1971,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,48
1971,POLAND - E/POL,3O,GREENLAND HALIBUT - GHL,4
1971,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,3
1971,ROMANIA - ROM,2J,GREENLAND HALIBUT - GHL,6
1971,ROMANIA - ROM,3L,GREENLAND HALIBUT - GHL,1
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,3898
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,1893
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,1647
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,1629
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,1298
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,447
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,GREENLAND HALIBUT - GHL,127
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,58
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,1B,GREENLAND HALIBUT - GHL,40
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,GREENLAND HALIBUT - GHL,38
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,27
1971,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,GREENLAND HALIBUT - GHL,9
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,375
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,101
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,69
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,7
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,5
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,4
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,5ZE,GREENLAND HALIBUT - GHL,2
1972,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,1
1972,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,4736
1972,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,4216
1972,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,158
1972,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,117
1972,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,19
1972,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,4
1972,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,4
1972,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,1
1972,CANADA NEWFOUNDLAND - CAN-N,4VS,GREENLAND HALIBUT - GHL,1
1972,DENMARK GREENLAND - GRL,1NK,GREENLAND HALIBUT - GHL,1012
1972,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,614
1972,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,604
1972,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,492
1972,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,92
1972,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,79
1972,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,57
1972,DENMARK MAINLAND - E/DNK,1NK,GREENLAND HALIBUT - GHL,20
1972,FAROE ISLANDS - FRO,2NK,GREENLAND HALIBUT - GHL,970
1972,FAROE ISLANDS - FRO,1E,GREENLAND HALIBUT - GHL,442
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,87
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,GREENLAND HALIBUT - GHL,44
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,GREENLAND HALIBUT - GHL,29
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,22
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,GREENLAND HALIBUT - GHL,15
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,GREENLAND HALIBUT - GHL,13
1972,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,GREENLAND HALIBUT - GHL,4
1972,GERMAN DEMOCRATIC REPUBLIC - DDR,0NK,GREENLAND HALIBUT - GHL,563
1972,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,198
1972,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,197
1972,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,5
1972,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,GREENLAND HALIBUT - GHL,2
1972,NORWAY - NOR,2NK,GREENLAND HALIBUT - GHL,1388
1972,NORWAY - NOR,1C,GREENLAND HALIBUT - GHL,12
1972,NORWAY - NOR,2J,GREENLAND HALIBUT - GHL,1
1972,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,3481
1972,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,2006
1972,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,1317
1972,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,182
1972,POLAND - E/POL,1C,GREENLAND HALIBUT - GHL,118
1972,POLAND - E/POL,1D,GREENLAND HALIBUT - GHL,17
1972,POLAND - E/POL,3N,GREENLAND HALIBUT - GHL,1
1972,ROMANIA - ROM,2J,GREENLAND HALIBUT - GHL,120
1972,SPAIN - E/ESP,3K,GREENLAND HALIBUT - GHL,3
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,9397
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,5465
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,4097
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,321
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,169
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,158
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,142
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,GREENLAND HALIBUT - GHL,83
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,75
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,GREENLAND HALIBUT - GHL,38
1972,UNION SOVIET SOCIALIST REPUBLICS - SUN,1B,GREENLAND HALIBUT - GHL,1
1972,UNITED KINGDOM - E/GBR,2J,GREENLAND HALIBUT - GHL,632
1972,UNITED KINGDOM - E/GBR,3M,GREENLAND HALIBUT - GHL,76
1972,UNITED KINGDOM - E/GBR,3L,GREENLAND HALIBUT - GHL,56
1972,UNITED KINGDOM - E/GBR,2H,GREENLAND HALIBUT - GHL,23
1972,UNITED KINGDOM - E/GBR,3K,GREENLAND HALIBUT - GHL,20
1972,UNITED KINGDOM - E/GBR,3O,GREENLAND HALIBUT - GHL,18
1972,UNITED KINGDOM - E/GBR,4R,GREENLAND HALIBUT - GHL,13
1972,UNITED KINGDOM - E/GBR,1D,GREENLAND HALIBUT - GHL,4
1972,UNITED KINGDOM - E/GBR,1F,GREENLAND HALIBUT - GHL,1
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,423
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,113
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,63
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,7
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,1
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,1
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,GREENLAND HALIBUT - GHL,1
1973,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,GREENLAND HALIBUT - GHL,1
1973,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,3602
1973,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,3233
1973,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,153
1973,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,135
1973,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,8
1973,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,8
1973,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,7
1973,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,5
1973,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,3
1973,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,2
1973,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,1
1973,DENMARK GREENLAND - GRL,1A,GREENLAND HALIBUT - GHL,1382
1973,DENMARK GREENLAND - GRL,1D,GREENLAND HALIBUT - GHL,1013
1973,DENMARK GREENLAND - GRL,0NK,GREENLAND HALIBUT - GHL,912
1973,DENMARK GREENLAND - GRL,1B,GREENLAND HALIBUT - GHL,801
1973,DENMARK GREENLAND - GRL,1E,GREENLAND HALIBUT - GHL,254
1973,DENMARK GREENLAND - GRL,1F,GREENLAND HALIBUT - GHL,150
1973,DENMARK GREENLAND - GRL,1C,GREENLAND HALIBUT - GHL,55
1973,DENMARK GREENLAND - GRL,2J,GREENLAND HALIBUT - GHL,42
1973,DENMARK GREENLAND - GRL,3K,GREENLAND HALIBUT - GHL,12
1973,DENMARK GREENLAND - GRL,3L,GREENLAND HALIBUT - GHL,11
1973,DENMARK MAINLAND - E/DNK,1NK,GREENLAND HALIBUT - GHL,5
1973,FAROE ISLANDS - FRO,2G,GREENLAND HALIBUT - GHL,950
1973,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,GREENLAND HALIBUT - GHL,597
1973,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,GREENLAND HALIBUT - GHL,100
1973,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,GREENLAND HALIBUT - GHL,52
1973,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,GREENLAND HALIBUT - GHL,13
1973,FEDERAL REPUBLIC OF GERMANY - E/DEU,3L,GREENLAND HALIBUT - GHL,10
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,3K,GREENLAND HALIBUT - GHL,798
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,2H,GREENLAND HALIBUT - GHL,416
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,1B,GREENLAND HALIBUT - GHL,386
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,1C,GREENLAND HALIBUT - GHL,368
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,2J,GREENLAND HALIBUT - GHL,360
1973,GERMAN DEMOCRATIC REPUBLIC - DDR,2G,GREENLAND HALIBUT - GHL,107
1973,NORWAY - NOR,2H,GREENLAND HALIBUT - GHL,481
1973,NORWAY - NOR,1E,GREENLAND HALIBUT - GHL,26
1973,NORWAY - NOR,3K,GREENLAND HALIBUT - GHL,14
1973,NORWAY - NOR,1F,GREENLAND HALIBUT - GHL,6
1973,NORWAY - NOR,3L,GREENLAND HALIBUT - GHL,4
1973,NORWAY - NOR,1NK,GREENLAND HALIBUT - GHL,3
1973,NORWAY - NOR,2J,GREENLAND HALIBUT - GHL,2
1973,POLAND - E/POL,2H,GREENLAND HALIBUT - GHL,5806
1973,POLAND - E/POL,3K,GREENLAND HALIBUT - GHL,1928
1973,POLAND - E/POL,2J,GREENLAND HALIBUT - GHL,1306
1973,POLAND - E/POL,3L,GREENLAND HALIBUT - GHL,17
1973,POLAND - E/POL,3N,GREENLAND HALIBUT - GHL,5
1973,POLAND - E/POL,2G,GREENLAND HALIBUT - GHL,3
1973,POLAND - E/POL,3PS,GREENLAND HALIBUT - GHL,1
1973,PORTUGAL - E/PRT,3L,GREENLAND HALIBUT - GHL,90
1973,PORTUGAL - E/PRT,3K,GREENLAND HALIBUT - GHL,65
1973,PORTUGAL - E/PRT,2J,GREENLAND HALIBUT - GHL,52
1973,PORTUGAL - E/PRT,3M,GREENLAND HALIBUT - GHL,34
1973,ROMANIA - ROM,3K,GREENLAND HALIBUT - GHL,75
1973,ROMANIA - ROM,2J,GREENLAND HALIBUT - GHL,5
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,GREENLAND HALIBUT - GHL,4042
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,GREENLAND HALIBUT - GHL,3725
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,1C,GREENLAND HALIBUT - GHL,1411
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,1B,GREENLAND HALIBUT - GHL,1220
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,0NK,GREENLAND HALIBUT - GHL,1218
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,2G,GREENLAND HALIBUT - GHL,505
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,GREENLAND HALIBUT - GHL,206
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,1E,GREENLAND HALIBUT - GHL,182
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,GREENLAND HALIBUT - GHL,174
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,1F,GREENLAND HALIBUT - GHL,55
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,1D,GREENLAND HALIBUT - GHL,45
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,GREENLAND HALIBUT - GHL,28
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,GREENLAND HALIBUT - GHL,18
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,GREENLAND HALIBUT - GHL,18
1973,UNION SOVIET SOCIALIST REPUBLICS - SUN,3PS,GREENLAND HALIBUT - GHL,10
1973,UNITED KINGDOM - E/GBR,3K,GREENLAND HALIBUT - GHL,127
1973,UNITED KINGDOM - E/GBR,2J,GREENLAND HALIBUT - GHL,50
1973,UNITED KINGDOM - E/GBR,3M,GREENLAND HALIBUT - GHL,50
1973,UNITED KINGDOM - E/GBR,3L,GREENLAND HALIBUT - GHL,24
1973,UNITED KINGDOM - E/GBR,3PS,GREENLAND HALIBUT - GHL,4
1973,UNITED KINGDOM - E/GBR,1E,GREENLAND HALIBUT - GHL,1
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,GREENLAND HALIBUT - GHL,735
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,GREENLAND HALIBUT - GHL,87
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,GREENLAND HALIBUT - GHL,75
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,GREENLAND HALIBUT - GHL,26
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,GREENLAND HALIBUT - GHL,3
1974,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,GREENLAND HALIBUT - GHL,2
1974,CANADA NEWFOUNDLAND - CAN-N,3L,GREENLAND HALIBUT - GHL,2909
1974,CANADA NEWFOUNDLAND - CAN-N,3K,GREENLAND HALIBUT - GHL,2817
1974,CANADA NEWFOUNDLAND - CAN-N,3PS,GREENLAND HALIBUT - GHL,159
1974,CANADA NEWFOUNDLAND - CAN-N,4R,GREENLAND HALIBUT - GHL,92
1974,CANADA NEWFOUNDLAND - CAN-N,2J,GREENLAND HALIBUT - GHL,19
1974,CANADA NEWFOUNDLAND - CAN-N,4S,GREENLAND HALIBUT - GHL,17
1974,CANADA NEWFOUNDLAND - CAN-N,3N,GREENLAND HALIBUT - GHL,9
1974,CANADA NEWFOUNDLAND - CAN-N,4T,GREENLAND HALIBUT - GHL,5
1974,CANADA NEWFOUNDLAND - CAN-N,3PN,GREENLAND HALIBUT - GHL,3
1974,CANADA NEWFOUNDLAND - CAN-N,3O,GREENLAND HALIBUT - GHL,3
1974,CANADA NEWFOUNDLAND - CAN-N,4VN,GREENLAND HALIBUT - GHL,2
